trip_id,date,vehicle_id,driver_id,warehouse_id,num_stops,total_distance_km,weather_condition,traffic_level,planned_duration_min,actual_duration_min
TRIP-01799,2024-08-16,TRK-003,DRV-005,WH1,18,198.7,rain,low,379,433
TRIP-01800,2024-12-11,TRK-005,DRV-001,WH1,19,243.3,clear,low,436,395
TRIP-01801,2024-10-29,TRK-004,DRV-009,WH1,14,108.9,clear,medium,245,304
TRIP-01802,2024-08-20,TRK-005,DRV-009,WH1,16,157.2,clear,low,315,348
TRIP-01803,2024-09-06,TRK-001,DRV-007,WH1,11,87.7,rain,low,195,237
TRIP-01804,2024-09-08,TRK-015,DRV-018,WH3,24,249.9,rain,low,489,543
TRIP-01805,2024-11-08,TRK-012,DRV-025,WH3,22,288.7,fog,low,513,610
TRIP-01806,2024-11-16,TRK-004,DRV-004,WH1,18,148.8,rain,low,324,354
TRIP-01807,2024-08-09,TRK-002,DRV-002,WH1,23,250.1,rain,medium,480,711
TRIP-01808,2024-10-16,TRK-007,DRV-014,WH2,18,140.8,clear,low,316,327
TRIP-01809,2024-11-16,TRK-007,DRV-015,WH2,16,147.6,clear,low,305,275
TRIP-01810,2024-07-14,TRK-006,DRV-017,WH2,10,65.8,rain,low,162,190
TRIP-01811,2024-10-02,TRK-014,DRV-020,WH3,12,156.7,snow,low,279,369
TRIP-01812,2024-10-15,TRK-006,DRV-012,WH2,24,210.3,rain,medium,445,588
TRIP-01813,2024-09-17,TRK-008,DRV-012,WH2,25,339.3,clear,high,595,942
TRIP-01814,2024-11-01,TRK-011,DRV-019,WH3,23,231.9,clear,low,460,470
TRIP-01815,2024-08-30,TRK-008,DRV-010,WH2,11,157.8,rain,low,271,335
TRIP-01816,2024-09-12,TRK-015,DRV-020,WH3,23,305.3,clear,high,540,844
TRIP-01817,2024-12-23,TRK-010,DRV-010,WH2,23,217.9,rain,low,445,570
TRIP-01818,2024-09-03,TRK-011,DRV-022,WH3,9,64.1,clear,low,151,139
TRIP-01819,2024-12-01,TRK-007,DRV-014,WH2,16,183.5,clear,medium,344,471
TRIP-01820,2024-07-30,TRK-007,DRV-012,WH2,19,247.1,clear,medium,441,506
TRIP-01821,2024-08-04,TRK-010,DRV-017,WH2,11,132.4,clear,medium,243,282
TRIP-01822,2024-12-12,TRK-002,DRV-002,WH1,24,147.5,rain,medium,377,484
TRIP-01823,2024-08-30,TRK-004,DRV-006,WH1,6,81.2,clear,low,143,136
TRIP-01824,2024-12-07,TRK-001,DRV-002,WH1,17,238.0,rain,medium,413,585
TRIP-01825,2024-10-30,TRK-009,DRV-011,WH2,24,315.0,snow,high,560,1237
TRIP-01826,2024-07-06,TRK-015,DRV-018,WH3,21,291.1,fog,low,507,621
TRIP-01827,2024-09-27,TRK-001,DRV-002,WH1,13,168.9,rain,low,301,384
TRIP-01828,2024-07-07,TRK-005,DRV-009,WH1,7,70.8,clear,low,140,137
TRIP-01829,2024-09-14,TRK-009,DRV-014,WH2,8,84.7,rain,medium,164,212
TRIP-01830,2024-12-09,TRK-014,DRV-018,WH3,19,257.6,rain,low,452,604
TRIP-01831,2024-07-18,TRK-013,DRV-020,WH3,24,213.3,clear,medium,449,556
TRIP-01832,2024-07-31,TRK-005,DRV-005,WH1,19,214.9,clear,low,405,389
TRIP-01833,2024-09-29,TRK-010,DRV-017,WH2,19,212.8,rain,medium,403,610
TRIP-01834,2024-08-13,TRK-007,DRV-012,WH2,9,124.8,snow,medium,217,386
TRIP-01835,2024-09-03,TRK-012,DRV-019,WH3,14,142.8,clear,low,282,275
TRIP-01836,2024-09-07,TRK-006,DRV-011,WH2,11,140.1,snow,medium,252,430
TRIP-01837,2024-11-14,TRK-013,DRV-020,WH3,15,109.0,clear,high,254,392
TRIP-01838,2024-09-28,TRK-003,DRV-001,WH1,14,173.3,clear,high,315,547
TRIP-01839,2024-11-13,TRK-009,DRV-010,WH2,10,84.6,rain,low,182,200
TRIP-01840,2024-07-14,TRK-004,DRV-001,WH1,18,112.4,snow,high,285,631
TRIP-01841,2024-10-04,TRK-005,DRV-004,WH1,23,255.0,clear,high,485,702
TRIP-01842,2024-08-12,TRK-001,DRV-007,WH1,19,116.5,rain,low,298,349
TRIP-01843,2024-08-17,TRK-012,DRV-019,WH3,20,177.6,rain,low,374,446
TRIP-01844,2024-10-22,TRK-008,DRV-010,WH2,5,49.9,clear,low,99,105
TRIP-01845,2024-12-11,TRK-011,DRV-025,WH3,19,112.8,fog,low,294,312
TRIP-01846,2024-11-15,TRK-012,DRV-021,WH3,24,316.3,rain,low,561,670
TRIP-01847,2024-09-19,TRK-001,DRV-004,WH1,13,87.5,fog,low,212,258
TRIP-01848,2024-09-29,TRK-014,DRV-021,WH3,5,34.3,clear,medium,82,105
TRIP-01849,2024-10-16,TRK-015,DRV-020,WH3,22,191.7,clear,low,407,394
TRIP-01850,2024-07-17,TRK-010,DRV-011,WH2,12,167.7,clear,low,291,296
TRIP-01851,2024-11-10,TRK-011,DRV-018,WH3,11,73.4,clear,medium,179,226
TRIP-01852,2024-09-15,TRK-011,DRV-022,WH3,9,71.8,clear,high,159,278
TRIP-01853,2024-11-30,TRK-014,DRV-022,WH3,13,122.3,rain,low,250,293
TRIP-01854,2024-12-10,TRK-015,DRV-024,WH3,18,177.4,clear,low,356,336
TRIP-01855,2024-07-26,TRK-013,DRV-025,WH3,11,117.8,fog,low,228,295
TRIP-01856,2024-12-14,TRK-013,DRV-024,WH3,13,157.2,snow,low,288,429
TRIP-01857,2024-09-17,TRK-010,DRV-011,WH2,20,216.2,clear,medium,416,508
TRIP-01858,2024-08-17,TRK-010,DRV-013,WH2,11,100.9,fog,low,209,254
TRIP-01859,2024-10-22,TRK-003,DRV-003,WH1,17,187.8,clear,medium,358,391
TRIP-01860,2024-11-23,TRK-004,DRV-001,WH1,5,59.8,clear,low,110,119
TRIP-01861,2024-07-11,TRK-004,DRV-007,WH1,24,324.9,rain,low,570,644
TRIP-01862,2024-08-31,TRK-003,DRV-009,WH1,7,83.3,clear,low,154,154
TRIP-01863,2024-12-17,TRK-015,DRV-023,WH3,13,79.2,clear,high,203,334
TRIP-01864,2024-09-14,TRK-005,DRV-001,WH1,18,165.5,rain,high,343,533
TRIP-01865,2024-12-28,TRK-006,DRV-012,WH2,21,252.7,clear,low,465,452
TRIP-01866,2024-10-15,TRK-005,DRV-003,WH1,16,146.5,clear,low,304,299
TRIP-01867,2024-12-20,TRK-012,DRV-024,WH3,22,165.4,clear,medium,378,460
TRIP-01868,2024-09-30,TRK-010,DRV-016,WH2,10,72.8,clear,low,169,165
TRIP-01869,2024-11-04,TRK-001,DRV-009,WH1,12,149.4,rain,low,271,297
TRIP-01870,2024-11-16,TRK-012,DRV-021,WH3,23,139.9,clear,low,360,356
TRIP-01871,2024-09-10,TRK-003,DRV-004,WH1,25,207.2,clear,low,451,433
TRIP-01872,2024-12-11,TRK-013,DRV-022,WH3,11,125.5,fog,high,236,454
TRIP-01873,2024-07-04,TRK-004,DRV-004,WH1,23,263.5,clear,high,494,867
TRIP-01874,2024-10-11,TRK-010,DRV-016,WH2,7,92.9,clear,low,164,168
TRIP-01875,2024-07-23,TRK-010,DRV-013,WH2,19,126.3,clear,low,309,318
TRIP-01876,2024-07-16,TRK-013,DRV-018,WH3,16,203.1,snow,low,366,468
TRIP-01877,2024-07-24,TRK-005,DRV-005,WH1,15,191.6,clear,medium,344,412
TRIP-01878,2024-10-28,TRK-013,DRV-018,WH3,8,89.3,clear,low,169,174
TRIP-01879,2024-11-30,TRK-015,DRV-021,WH3,16,172.3,snow,medium,332,608
TRIP-01880,2024-10-06,TRK-012,DRV-018,WH3,11,124.9,clear,low,235,246
TRIP-01881,2024-10-25,TRK-004,DRV-008,WH1,24,171.4,clear,low,403,378
TRIP-01882,2024-10-15,TRK-004,DRV-003,WH1,11,93.0,rain,low,200,244
TRIP-01883,2024-09-30,TRK-005,DRV-003,WH1,6,50.5,clear,medium,109,152
TRIP-01884,2024-10-10,TRK-014,DRV-025,WH3,14,130.6,fog,high,268,524
TRIP-01885,2024-09-09,TRK-015,DRV-019,WH3,18,144.3,clear,high,319,521
TRIP-01886,2024-07-21,TRK-015,DRV-022,WH3,21,226.4,snow,low,436,645
TRIP-01887,2024-08-06,TRK-007,DRV-011,WH2,7,97.1,snow,low,169,251
TRIP-01888,2024-09-30,TRK-012,DRV-021,WH3,12,139.8,fog,low,261,289
TRIP-01889,2024-10-30,TRK-010,DRV-011,WH2,18,149.0,clear,high,325,501
TRIP-01890,2024-12-05,TRK-001,DRV-002,WH1,6,40.8,clear,low,99,98
TRIP-01891,2024-11-12,TRK-004,DRV-004,WH1,15,109.4,snow,low,254,360
TRIP-01892,2024-10-08,TRK-009,DRV-015,WH2,25,195.8,clear,low,439,459
TRIP-01893,2024-09-20,TRK-005,DRV-005,WH1,9,113.9,clear,low,205,213
TRIP-01894,2024-07-16,TRK-005,DRV-006,WH1,10,129.6,clear,low,231,259
TRIP-01895,2024-10-22,TRK-011,DRV-019,WH3,25,185.8,clear,high,428,651
TRIP-01896,2024-12-25,TRK-004,DRV-004,WH1,16,223.4,clear,low,388,380
TRIP-01897,2024-08-09,TRK-010,DRV-011,WH2,21,247.5,fog,medium,459,693
TRIP-01898,2024-08-20,TRK-010,DRV-012,WH2,13,151.3,clear,high,282,469
TRIP-01899,2024-12-01,TRK-011,DRV-025,WH3,15,194.7,clear,low,347,316
TRIP-01900,2024-11-13,TRK-012,DRV-022,WH3,13,88.8,snow,low,214,312
TRIP-01901,2024-11-06,TRK-015,DRV-023,WH3,13,98.1,rain,medium,224,307
TRIP-01902,2024-09-01,TRK-007,DRV-016,WH2,13,89.2,fog,medium,214,306
TRIP-01903,2024-11-20,TRK-005,DRV-003,WH1,19,181.1,rain,low,369,443
TRIP-01904,2024-11-27,TRK-003,DRV-004,WH1,18,243.9,rain,high,428,742
TRIP-01905,2024-12-13,TRK-004,DRV-009,WH1,6,79.8,clear,medium,141,168
TRIP-01906,2024-12-30,TRK-004,DRV-008,WH1,23,238.1,clear,high,467,762
TRIP-01907,2024-11-13,TRK-007,DRV-016,WH2,9,123.0,rain,low,215,222
TRIP-01908,2024-10-08,TRK-003,DRV-001,WH1,10,122.3,clear,low,223,234
TRIP-01909,2024-12-12,TRK-002,DRV-004,WH1,13,147.7,clear,medium,278,360
TRIP-01910,2024-07-07,TRK-004,DRV-006,WH1,11,97.5,rain,medium,205,304
TRIP-01911,2024-10-15,TRK-006,DRV-014,WH2,22,172.8,clear,medium,387,436
TRIP-01912,2024-11-27,TRK-012,DRV-019,WH3,16,167.7,clear,medium,327,391
TRIP-01913,2024-11-23,TRK-010,DRV-010,WH2,25,177.4,clear,medium,419,567
TRIP-01914,2024-12-10,TRK-007,DRV-016,WH2,19,141.8,clear,low,326,323
TRIP-01915,2024-08-05,TRK-011,DRV-020,WH3,13,104.9,fog,low,231,306
TRIP-01916,2024-12-20,TRK-006,DRV-013,WH2,7,49.4,fog,low,117,160
TRIP-01917,2024-11-10,TRK-015,DRV-022,WH3,17,104.4,snow,medium,267,451
TRIP-01918,2024-12-07,TRK-010,DRV-015,WH2,8,104.0,clear,medium,185,206
TRIP-01919,2024-09-30,TRK-011,DRV-022,WH3,12,109.0,clear,medium,227,276
TRIP-01920,2024-07-27,TRK-006,DRV-017,WH2,20,245.3,clear,low,448,463
TRIP-01921,2024-10-11,TRK-014,DRV-025,WH3,16,148.4,clear,medium,306,376
TRIP-01922,2024-12-08,TRK-012,DRV-018,WH3,17,186.5,clear,low,356,329
TRIP-01923,2024-12-11,TRK-005,DRV-002,WH1,25,176.1,rain,medium,417,573
TRIP-01924,2024-10-10,TRK-015,DRV-025,WH3,21,157.0,clear,high,360,569
TRIP-01925,2024-08-12,TRK-014,DRV-025,WH3,22,159.5,rain,low,372,419
TRIP-01926,2024-11-07,TRK-015,DRV-021,WH3,16,186.5,snow,low,347,495
TRIP-01927,2024-12-25,TRK-015,DRV-023,WH3,22,228.4,clear,low,447,500
TRIP-01928,2024-07-17,TRK-002,DRV-006,WH1,18,160.8,rain,high,337,654
TRIP-01929,2024-10-09,TRK-013,DRV-024,WH3,9,85.9,rain,low,175,204
TRIP-01930,2024-07-11,TRK-010,DRV-010,WH2,11,123.8,rain,low,234,283
TRIP-01931,2024-10-07,TRK-012,DRV-023,WH3,11,120.4,clear,low,230,207
TRIP-01932,2024-12-02,TRK-014,DRV-025,WH3,19,183.6,clear,low,371,381
TRIP-01933,2024-12-14,TRK-013,DRV-020,WH3,7,55.9,clear,high,124,193
TRIP-01934,2024-10-12,TRK-015,DRV-022,WH3,11,103.9,rain,low,212,240
TRIP-01935,2024-09-29,TRK-005,DRV-002,WH1,13,159.6,clear,low,291,283
TRIP-01936,2024-11-17,TRK-013,DRV-020,WH3,17,223.0,rain,medium,396,591
TRIP-01937,2024-10-11,TRK-007,DRV-015,WH2,5,34.6,clear,medium,83,108
TRIP-01938,2024-12-28,TRK-010,DRV-013,WH2,16,105.0,clear,medium,259,302
TRIP-01939,2024-08-30,TRK-013,DRV-019,WH3,15,134.1,fog,high,281,523
TRIP-01940,2024-10-06,TRK-005,DRV-007,WH1,5,41.9,clear,high,91,148
TRIP-01941,2024-10-10,TRK-010,DRV-014,WH2,13,137.8,snow,medium,267,440
TRIP-01942,2024-11-05,TRK-005,DRV-006,WH1,14,147.4,rain,low,287,345
TRIP-01943,2024-08-22,TRK-007,DRV-010,WH2,9,66.5,clear,medium,154,190
TRIP-01944,2024-08-01,TRK-015,DRV-019,WH3,6,48.9,fog,medium,107,164
TRIP-01945,2024-11-14,TRK-001,DRV-004,WH1,18,214.0,rain,low,395,427
TRIP-01946,2024-07-26,TRK-003,DRV-001,WH1,16,149.6,rain,low,307,334
TRIP-01947,2024-09-17,TRK-006,DRV-015,WH2,13,80.3,clear,low,205,216
TRIP-01948,2024-08-28,TRK-007,DRV-011,WH2,6,78.8,rain,low,140,153
TRIP-01949,2024-11-15,TRK-004,DRV-008,WH1,22,192.3,clear,medium,408,539
TRIP-01950,2024-07-08,TRK-008,DRV-010,WH2,10,135.1,snow,low,237,321
TRIP-01951,2024-07-26,TRK-001,DRV-005,WH1,22,179.6,clear,low,394,389
TRIP-01952,2024-12-29,TRK-009,DRV-011,WH2,6,70.5,clear,medium,131,175
TRIP-01953,2024-11-03,TRK-005,DRV-003,WH1,16,138.9,clear,low,296,322
TRIP-01954,2024-11-23,TRK-005,DRV-009,WH1,16,177.0,fog,low,337,393
TRIP-01955,2024-11-23,TRK-002,DRV-006,WH1,9,60.5,rain,medium,147,203
TRIP-01956,2024-09-25,TRK-009,DRV-010,WH2,24,280.9,fog,medium,522,742
TRIP-01957,2024-09-13,TRK-009,DRV-017,WH2,17,161.7,clear,low,329,359
TRIP-01958,2024-12-22,TRK-008,DRV-015,WH2,18,254.4,clear,medium,440,520
TRIP-01959,2024-10-05,TRK-015,DRV-024,WH3,10,108.0,rain,low,208,248
TRIP-01960,2024-08-18,TRK-015,DRV-022,WH3,7,50.2,clear,low,118,107
TRIP-01961,2024-12-28,TRK-011,DRV-019,WH3,7,82.4,clear,low,153,149
TRIP-01962,2024-07-14,TRK-001,DRV-001,WH1,11,111.3,clear,low,220,232
TRIP-01963,2024-07-22,TRK-012,DRV-021,WH3,14,140.2,snow,low,279,391
TRIP-01964,2024-07-21,TRK-003,DRV-006,WH1,5,60.8,clear,low,111,114
TRIP-01965,2024-12-13,TRK-006,DRV-013,WH2,22,267.7,rain,medium,490,718
TRIP-01966,2024-09-19,TRK-001,DRV-005,WH1,23,180.9,clear,medium,404,432
TRIP-01967,2024-12-01,TRK-014,DRV-024,WH3,17,209.2,clear,medium,381,467
TRIP-01968,2024-10-20,TRK-004,DRV-004,WH1,24,327.9,clear,medium,574,777
TRIP-01969,2024-08-11,TRK-008,DRV-016,WH2,20,228.2,rain,low,429,502
TRIP-01970,2024-09-15,TRK-012,DRV-023,WH3,15,111.8,clear,high,257,416
TRIP-01971,2024-11-20,TRK-012,DRV-020,WH3,13,128.3,rain,low,257,310
TRIP-01972,2024-08-05,TRK-002,DRV-002,WH1,17,158.4,clear,low,326,318
TRIP-01973,2024-12-10,TRK-011,DRV-022,WH3,8,77.1,clear,low,156,173
TRIP-01974,2024-09-04,TRK-001,DRV-009,WH1,12,144.6,clear,medium,266,377
TRIP-01975,2024-09-30,TRK-005,DRV-008,WH1,9,108.8,clear,low,200,209
TRIP-01976,2024-12-21,TRK-009,DRV-011,WH2,7,86.0,clear,medium,157,175
TRIP-01977,2024-09-24,TRK-009,DRV-017,WH2,24,268.6,clear,high,509,909
TRIP-01978,2024-08-07,TRK-013,DRV-025,WH3,13,145.9,clear,high,276,425
TRIP-01979,2024-12-09,TRK-003,DRV-003,WH1,19,218.4,clear,medium,409,511
TRIP-01980,2024-12-19,TRK-014,DRV-024,WH3,24,239.6,clear,medium,477,587
TRIP-01981,2024-10-24,TRK-006,DRV-012,WH2,19,233.7,snow,medium,426,707
TRIP-01982,2024-12-26,TRK-001,DRV-008,WH1,24,271.7,clear,low,512,520
TRIP-01983,2024-07-11,TRK-012,DRV-020,WH3,19,140.3,clear,low,324,333
TRIP-01984,2024-10-17,TRK-015,DRV-021,WH3,14,189.5,fog,high,333,685
TRIP-01985,2024-12-19,TRK-014,DRV-023,WH3,14,153.9,fog,low,294,371
TRIP-01986,2024-09-02,TRK-007,DRV-012,WH2,25,226.0,fog,low,472,559
TRIP-01987,2024-09-23,TRK-007,DRV-013,WH2,11,130.2,clear,low,241,238
TRIP-01988,2024-12-16,TRK-006,DRV-017,WH2,14,193.2,clear,medium,337,434
TRIP-01989,2024-10-12,TRK-007,DRV-012,WH2,21,239.6,clear,high,450,721
TRIP-01990,2024-09-06,TRK-013,DRV-022,WH3,24,307.7,clear,high,552,963
TRIP-01991,2024-08-19,TRK-010,DRV-011,WH2,17,209.2,fog,medium,381,604
TRIP-01992,2024-08-20,TRK-014,DRV-018,WH3,22,249.9,clear,low,471,470
TRIP-01993,2024-09-05,TRK-001,DRV-006,WH1,7,89.6,rain,medium,161,206
TRIP-01994,2024-08-27,TRK-014,DRV-019,WH3,24,313.1,clear,high,558,807
TRIP-01995,2024-08-06,TRK-007,DRV-013,WH2,12,88.3,clear,medium,204,241
TRIP-01996,2024-10-13,TRK-002,DRV-006,WH1,15,200.8,rain,medium,354,564
TRIP-01997,2024-08-17,TRK-005,DRV-004,WH1,16,153.3,clear,low,311,314
TRIP-01998,2024-11-13,TRK-014,DRV-025,WH3,25,163.4,clear,high,403,641
TRIP-01999,2024-12-28,TRK-008,DRV-013,WH2,5,49.5,rain,medium,99,132
TRIP-02000,2024-08-20,TRK-010,DRV-015,WH2,24,273.6,clear,medium,514,695
