trip_id,driver_id,vehicle_id,date,distance_km,fuel_used_liters,harsh_braking_events,harsh_acceleration_events,avg_speed_kmph,idle_time_minutes
TRIP-01853,DRV-016,TRK-009,2024-02-19,141.9,12.2,1,0,75.8,1
TRIP-01854,DRV-011,TRK-009,2024-09-24,120.7,12.14,4,0,68.6,20
TRIP-01855,DRV-018,TRK-012,2024-09-07,99.6,10.25,2,1,56.4,23
TRIP-01856,DRV-019,TRK-012,2024-01-28,151.2,16.34,6,4,49.4,19
TRIP-01857,DRV-006,TRK-003,2024-09-24,41.6,4.31,0,1,66.2,7
TRIP-01858,DRV-009,TRK-003,2024-10-24,163.9,16.47,5,6,56.4,33
TRIP-01859,DRV-011,TRK-010,2024-06-13,69.8,5.04,0,0,59.8,22
TRIP-01860,DRV-023,TRK-014,2024-12-17,113.0,8.42,0,1,51.1,17
TRIP-01861,DRV-016,TRK-006,2024-07-09,232.0,22.6,7,2,71.7,11
TRIP-01862,DRV-018,TRK-011,2024-07-14,113.8,8.66,2,0,66.2,26
TRIP-01863,DRV-005,TRK-003,2024-07-08,167.8,18.11,8,9,54.1,32
TRIP-01864,DRV-016,TRK-008,2024-08-12,122.1,8.68,2,2,63.2,22
TRIP-01865,DRV-007,TRK-004,2024-03-20,193.8,11.98,6,6,77.0,52
TRIP-01866,DRV-019,TRK-014,2024-04-03,81.6,7.3,5,1,50.7,9
TRIP-01867,DRV-009,TRK-002,2024-12-28,93.9,7.69,3,4,72.5,26
TRIP-01868,DRV-013,TRK-007,2024-07-02,190.0,16.61,4,6,55.4,15
TRIP-01869,DRV-009,TRK-005,2024-10-26,83.3,6.73,2,3,61.2,41
TRIP-01870,DRV-020,TRK-014,2024-11-09,32.4,2.78,1,1,54.0,22
TRIP-01871,DRV-016,TRK-010,2024-03-26,149.6,8.4,5,2,65.7,17
TRIP-01872,DRV-003,TRK-002,2024-04-11,56.8,4.72,2,0,71.6,18
TRIP-01873,DRV-020,TRK-014,2024-12-15,111.0,9.32,4,4,56.7,17
TRIP-01874,DRV-022,TRK-014,2024-08-26,99.7,7.32,3,4,46.4,33
TRIP-01875,DRV-014,TRK-010,2024-03-01,185.8,11.88,3,2,66.5,39
TRIP-01876,DRV-005,TRK-005,2024-03-25,61.2,4.99,4,0,69.7,33
TRIP-01877,DRV-017,TRK-008,2024-07-04,148.6,13.56,3,4,63.4,9
TRIP-01878,DRV-003,TRK-005,2024-11-21,88.8,7.62,3,0,58.3,15
TRIP-01879,DRV-002,TRK-003,2024-04-08,176.3,19.19,8,4,58.7,30
TRIP-01880,DRV-012,TRK-006,2024-04-10,109.5,12.25,2,3,63.7,23
TRIP-01881,DRV-007,TRK-005,2024-05-28,113.8,8.97,1,4,68.0,16
TRIP-01882,DRV-005,TRK-003,2024-05-17,49.1,5.36,1,0,51.5,31
TRIP-01883,DRV-024,TRK-012,2024-10-03,178.2,19.92,2,2,49.7,6
TRIP-01884,DRV-005,TRK-005,2024-12-06,18.0,1.42,0,1,69.8,22
TRIP-01885,DRV-025,TRK-012,2024-07-28,72.1,7.61,3,1,55.8,30
TRIP-01886,DRV-002,TRK-005,2024-07-22,299.9,23.49,5,6,60.3,21
TRIP-01887,DRV-006,TRK-002,2024-01-29,116.8,9.08,4,2,63.2,18
TRIP-01888,DRV-014,TRK-010,2024-03-18,95.1,6.41,3,4,52.3,11
TRIP-01889,DRV-004,TRK-002,2024-08-17,117.5,9.95,1,1,67.8,27
TRIP-01890,DRV-017,TRK-007,2024-05-10,138.4,10.19,4,2,65.4,27
TRIP-01891,DRV-013,TRK-010,2024-05-09,129.1,9.76,3,2,57.7,16
TRIP-01892,DRV-025,TRK-013,2024-11-21,54.3,4.46,0,3,52.1,15
TRIP-01893,DRV-002,TRK-004,2024-01-11,112.5,7.84,8,2,70.6,11
TRIP-01894,DRV-020,TRK-014,2024-04-11,110.1,9.75,2,2,58.3,40
TRIP-01895,DRV-005,TRK-004,2024-03-15,142.7,9.75,8,4,68.4,27
TRIP-01896,DRV-001,TRK-004,2024-05-11,177.6,12.74,3,2,73.5,36
TRIP-01897,DRV-024,TRK-013,2024-03-21,147.7,10.4,5,4,64.7,6
TRIP-01898,DRV-015,TRK-006,2024-09-28,147.2,16.68,1,3,69.3,14
TRIP-01899,DRV-024,TRK-014,2024-04-20,146.9,11.46,4,1,56.9,14
TRIP-01900,DRV-006,TRK-005,2024-04-21,249.4,17.71,7,6,63.4,22
TRIP-01901,DRV-017,TRK-007,2024-12-28,84.1,8.44,2,0,65.5,27
TRIP-01902,DRV-023,TRK-015,2024-08-14,28.9,3.05,0,0,72.2,27
TRIP-01903,DRV-024,TRK-014,2024-01-08,66.8,5.49,0,0,59.2,24
TRIP-01904,DRV-012,TRK-010,2024-05-19,130.3,8.42,4,3,61.2,29
TRIP-01905,DRV-014,TRK-008,2024-05-12,152.4,12.82,5,3,64.4,25
TRIP-01906,DRV-023,TRK-014,2024-05-25,169.0,12.29,1,2,60.5,22
TRIP-01907,DRV-004,TRK-002,2024-05-07,181.0,15.3,1,6,76.8,16
TRIP-01908,DRV-025,TRK-012,2024-05-23,167.2,17.98,0,2,57.4,20
TRIP-01909,DRV-006,TRK-003,2024-02-25,105.2,11.72,0,3,67.8,38
TRIP-01910,DRV-020,TRK-012,2024-12-16,156.6,16.25,5,8,49.7,38
TRIP-01911,DRV-007,TRK-005,2024-04-27,74.0,5.27,4,2,67.1,27
TRIP-01912,DRV-015,TRK-010,2024-11-26,159.8,10.6,1,1,56.7,16
TRIP-01913,DRV-022,TRK-014,2024-05-14,70.0,5.83,0,3,57.4,41
TRIP-01914,DRV-025,TRK-012,2024-06-18,18.0,2.01,0,1,58.6,25
TRIP-01915,DRV-013,TRK-007,2024-05-13,112.5,9.65,6,1,58.6,27
TRIP-01916,DRV-006,TRK-005,2024-05-28,155.6,11.22,4,4,58.3,4
TRIP-01917,DRV-007,TRK-002,2024-04-20,143.6,10.61,10,7,64.8,33
TRIP-01918,DRV-022,TRK-013,2024-01-28,103.9,7.32,1,0,53.9,27
TRIP-01919,DRV-024,TRK-015,2024-09-23,278.6,33.44,8,6,67.1,22
TRIP-01920,DRV-006,TRK-002,2024-07-21,132.0,9.33,2,3,67.3,23
TRIP-01921,DRV-011,TRK-008,2024-01-05,101.6,9.49,2,1,68.9,20
TRIP-01922,DRV-004,TRK-005,2024-03-10,70.3,5.81,2,1,62.3,4
TRIP-01923,DRV-020,TRK-015,2024-09-26,112.1,13.68,2,3,67.0,37
TRIP-01924,DRV-018,TRK-012,2024-11-07,50.4,5.33,1,0,64.1,19
TRIP-01925,DRV-017,TRK-010,2024-02-09,138.9,8.62,1,7,71.0,26
TRIP-01926,DRV-004,TRK-005,2024-09-27,91.6,7.13,1,0,67.5,24
TRIP-01927,DRV-008,TRK-003,2024-01-24,143.4,16.47,0,4,64.8,18
TRIP-01928,DRV-022,TRK-013,2024-07-07,155.2,11.64,8,5,62.0,49
TRIP-01929,DRV-002,TRK-003,2024-12-26,164.4,16.22,1,2,49.8,19
TRIP-01930,DRV-016,TRK-006,2024-09-06,106.6,10.32,3,1,61.0,13
TRIP-01931,DRV-008,TRK-005,2024-12-13,173.3,15.52,6,4,59.9,33
TRIP-01932,DRV-012,TRK-006,2024-12-18,164.0,16.51,2,3,70.2,40
TRIP-01933,DRV-014,TRK-007,2024-04-16,144.2,11.09,4,5,54.8,31
TRIP-01934,DRV-004,TRK-003,2024-11-20,149.1,15.99,7,3,56.4,23
TRIP-01935,DRV-005,TRK-005,2024-11-04,182.6,14.11,5,7,65.3,27
TRIP-01936,DRV-012,TRK-007,2024-03-13,194.1,14.0,3,2,60.7,8
TRIP-01937,DRV-024,TRK-012,2024-03-29,124.9,12.22,1,4,54.3,20
TRIP-01938,DRV-007,TRK-003,2024-12-29,161.7,15.84,6,4,59.5,23
TRIP-01939,DRV-019,TRK-014,2024-05-09,113.0,10.3,3,5,63.0,19
TRIP-01940,DRV-008,TRK-004,2024-10-11,18.0,1.43,0,0,71.7,17
TRIP-01941,DRV-025,TRK-012,2024-06-23,75.8,8.16,1,0,58.8,35
TRIP-01942,DRV-007,TRK-003,2024-09-24,71.1,7.59,0,1,64.3,34
TRIP-01943,DRV-024,TRK-014,2024-04-12,128.5,10.83,1,3,60.3,23
TRIP-01944,DRV-018,TRK-013,2024-02-18,79.0,5.76,1,1,63.3,23
TRIP-01945,DRV-006,TRK-002,2024-11-27,158.1,12.52,5,6,59.1,17
TRIP-01946,DRV-019,TRK-012,2024-12-15,82.2,8.78,3,0,55.4,13
TRIP-01947,DRV-002,TRK-003,2024-11-11,141.2,15.11,5,0,65.2,8
TRIP-01948,DRV-021,TRK-012,2024-05-25,192.5,18.13,5,6,62.4,23
TRIP-01949,DRV-015,TRK-010,2024-09-12,182.3,11.64,3,3,58.9,7
TRIP-01950,DRV-020,TRK-014,2024-09-05,73.8,6.43,3,3,52.7,27
TRIP-01951,DRV-001,TRK-003,2024-07-16,18.0,1.91,0,0,68.6,28
TRIP-01952,DRV-024,TRK-013,2024-07-25,109.6,8.45,2,2,57.5,24
TRIP-01953,DRV-006,TRK-005,2024-05-17,123.7,9.54,4,2,61.0,37
TRIP-01954,DRV-024,TRK-014,2024-01-11,137.5,11.24,2,3,54.0,6
TRIP-01955,DRV-019,TRK-014,2024-10-30,51.2,4.67,2,1,52.3,14
TRIP-01956,DRV-018,TRK-012,2024-07-09,174.5,17.68,4,3,50.0,11
TRIP-01957,DRV-011,TRK-008,2024-04-12,110.2,9.99,0,1,63.3,21
TRIP-01958,DRV-022,TRK-015,2024-12-23,218.5,28.72,12,6,67.7,29
TRIP-01959,DRV-021,TRK-014,2024-02-27,109.9,8.32,2,4,61.3,25
TRIP-01960,DRV-021,TRK-014,2024-07-06,209.0,16.79,6,5,48.6,13
TRIP-01961,DRV-008,TRK-002,2024-06-24,155.2,11.92,3,4,67.6,27
TRIP-01962,DRV-023,TRK-014,2024-09-08,127.7,9.77,2,1,53.8,28
TRIP-01963,DRV-007,TRK-003,2024-12-14,140.9,13.98,5,4,63.2,30
TRIP-01964,DRV-008,TRK-002,2024-12-16,120.2,10.14,2,2,73.2,57
TRIP-01965,DRV-020,TRK-012,2024-02-29,109.2,12.64,6,4,54.9,30
TRIP-01966,DRV-006,TRK-005,2024-01-03,81.9,6.39,1,1,58.8,18
TRIP-01967,DRV-018,TRK-013,2024-01-03,87.6,5.92,2,1,66.5,20
TRIP-01968,DRV-025,TRK-011,2024-02-24,185.4,15.22,4,3,61.3,38
TRIP-01969,DRV-019,TRK-013,2024-10-01,242.2,17.12,5,9,61.4,12
TRIP-01970,DRV-005,TRK-005,2024-05-26,56.1,4.44,4,1,68.9,39
TRIP-01971,DRV-024,TRK-014,2024-03-17,147.1,13.12,5,2,60.4,23
TRIP-01972,DRV-002,TRK-002,2024-09-09,182.2,14.88,2,3,65.6,28
TRIP-01973,DRV-011,TRK-009,2024-03-03,181.0,18.78,5,3,72.4,20
TRIP-01974,DRV-003,TRK-004,2024-01-29,121.1,9.17,4,3,66.0,25
TRIP-01975,DRV-023,TRK-014,2024-09-28,84.7,6.02,0,0,51.6,6
TRIP-01976,DRV-005,TRK-005,2024-01-13,185.5,13.97,6,10,67.9,35
TRIP-01977,DRV-023,TRK-013,2024-02-07,45.2,2.94,0,2,54.6,24
TRIP-01978,DRV-017,TRK-010,2024-02-25,148.7,9.59,3,5,56.3,20
TRIP-01979,DRV-004,TRK-005,2024-08-16,268.6,21.38,6,4,65.3,25
TRIP-01980,DRV-017,TRK-006,2024-08-29,107.4,12.68,6,2,70.8,10
TRIP-01981,DRV-015,TRK-008,2024-12-15,93.8,8.42,0,3,55.2,19
TRIP-01982,DRV-008,TRK-003,2024-01-03,79.7,8.68,1,1,65.3,26
TRIP-01983,DRV-002,TRK-003,2024-01-14,66.6,6.96,4,3,64.2,29
TRIP-01984,DRV-008,TRK-004,2024-07-05,114.8,8.48,4,0,69.3,17
TRIP-01985,DRV-025,TRK-014,2024-09-29,156.6,13.33,3,3,52.9,15
TRIP-01986,DRV-015,TRK-009,2024-12-03,140.2,14.63,2,5,68.9,30
TRIP-01987,DRV-011,TRK-010,2024-07-01,174.1,11.46,4,4,59.7,29
TRIP-01988,DRV-005,TRK-005,2024-11-10,142.3,11.09,5,3,66.8,22
TRIP-01989,DRV-001,TRK-002,2024-05-18,203.7,15.53,2,2,72.0,17
TRIP-01990,DRV-011,TRK-007,2024-12-10,194.9,16.12,5,2,59.4,11
TRIP-01991,DRV-001,TRK-003,2024-05-25,86.9,9.07,2,0,65.5,32
TRIP-01992,DRV-006,TRK-004,2024-10-25,70.0,4.73,4,1,80.4,27
TRIP-01993,DRV-002,TRK-005,2024-04-05,116.7,8.85,2,1,64.1,31
TRIP-01994,DRV-003,TRK-005,2024-12-03,104.2,9.17,0,3,67.2,4
TRIP-01995,DRV-021,TRK-012,2024-10-22,156.7,17.34,4,0,59.1,19
TRIP-01996,DRV-009,TRK-001,2024-11-25,142.9,9.01,4,3,51.9,20
TRIP-01997,DRV-020,TRK-012,2024-05-05,120.8,12.75,5,4,56.8,25
TRIP-01998,DRV-020,TRK-014,2024-02-11,143.0,12.37,4,5,54.5,25
TRIP-01999,DRV-015,TRK-009,2024-11-22,62.3,5.96,2,0,65.1,25
TRIP-02000,DRV-024,TRK-013,2024-01-06,143.2,10.19,4,2,57.7,21
